target,price,appellation2,text
1,34.0, Lombardia,spumante semplice offrire aromio pesca sentore mandore tostato trasferire palato rinfrescante consistenza schiumoso acidita croccante Valle Miscela frizzante Frizzante
3,70.0, Piemonte,invitante sentore violetta rosa cuoio tartufo prendere forma bicchiere palato elegante accessibile offrire pane tostare lampone maturo pepe bianco tannino deciso raffinato chiudere nota anice stellato Bere 2022 Bioca Nebbiolo
2,16.0, Sud Italia,vino facile bere trasmettere piacevole fragranza fiore bianco frutta tropicale palato semplice offrire pesca bianco mela ananas accanto fresco acidita Nativ Falanghina Bianco italiano
3,68.0, Piemonte,aromio violetta frutto Bosco chiodo garofano macinato centro scena palato medio corpo mostrare ciliegia succoso composto lampone anice stellare acidita vibrante tannino raffinato fornire quadro elegante Bere 2021 2031 produttori Barbaresco Nebbiolo
3,50.0, Piemonte,aromi tenui chicco caffe tostato cocco chiodo garofano uniscere palato stretto offrire ciliegia marasca essiccato moka tabacco tannino grana stretto afferrare finale Bere 2023 Arnaldo Rivera Nebbiolo
3,45.0, Piemonte,Mentolo sottobosco aromio cuoio apripista soffio fumo palato lineare accessibile tannino flessuoso grana accompagnare lampone schiacciato aone stellare finale salare Bere 2027 Truffle Hunter Nebbiolo
2,28.0, Sicilia e Sardegna,prodotto uve carricante agricoltura biologico coltivare vignete terrazzare pendico vulcano bianco profumo delicato offrire aromio seducente ricordare ginestra frutta nocciolo bianco erba mediterraneo palato radioso sapido sapido acidita vibrante accompagnare pera giallo limone Meyer soluzione salino Torre Mora Carricante Bianco italiano
3,150.0, Toscana,fragrante corposo raffinato aprire aromio vaniglia cuoio prugnare cotta canfora palato mostrare invidiabile combinazione struttura finezza lunghezza distribuere confettura lampone amarena maturo vaniglia liquirizia avvolgere tannine deciso raffinato Ciacci Piccolomini Aragona Sangiovese
3,60.0, Toscana,aromi canfora cassis terra bruciato violetto formare naso rosso medio corpo realizzato Sangiovese palato morbido offrire marare essiccare cocco vaniglia timo tannino grana Bere 2025 marchesi Antinori Sangiovese
3,35.0, Lombardia,aromi rosa canino terreno umido erba alpina mentolo emergere bicchiere palato deciso offrire aspre amarene caffe espresso timo nocciole tostato tannino grana compatto fornire struttura snello robusto chiudere nota astringente Rainoldi Nebbiolo
3,34.0, Lombardia,aprire aromio confuso suggerire zuppa minestrone prugna seccare sedare caffe trasferire palato corposo amarena maturo spezie forno olivo nero schiacciato tannino grana largo fitto cercare tenere Triacca Nebbiolo
3,28.0, Sud Italia,aromi seducento ginepro erba mediterraneo pepe rosa cavalcano nucleo bacca scure riserva palato potenza intensita succoso sapore bacca scure bilanciare sfumatura floreale terroso tannino strutturato offrire prendere acidita persistente offrire equilibrio peso frutto rimanere fedele finale persistente Statti Gaglioppo Rosso italiano
1,24.0, Lombardia,Mosnel Saten 2018 punto riferimento stile vino unico Saten Franciacorta leggermente frizzanto rispetto stile classico morbidezza mettere risalto fresco noto mela McIntosh lemon curd bouquet fiore fresco palato morbido rotore nota cremoso pera mela sostenere persistente importante mineralita gessoso Mosnel Miscela frizzante Frizzante
3,75.0, Toscana,aromi prugna seccare sottobosco cuoio rovere tostato guidare naso palato deciso offrire ciliegia seccare liquirizia esprimere tannino fitto lasciare finale secco Bere 2020 Fornace Sangiovese
3,90.0, Piemonte,aromio sottobosco terra bruciato nocciolo mentolo prendere lentamente forma soffio viola Concentrato corposo palato elegante evoco composto ciliegia fragola maturo aniceo stellare mento accanto tannino levigato Bere 2022 2030 Brandini Nebbiolo
1,14.0, Veneto,Secco frondoso noto aromatico spinace fresco tabacco verde aprire perdere carattere verde adottare personalita tipico frutta nocciolo mela Finire buono sensazione bocca Val Oca Prosecco Frizzante
1,23.0, Veneto,delizioso vino aprire aromio fiore giallo perare mela giallo sensazione frutta succoso trasferire palato limone agrumato pescere giallo minerale leggero noto salato accompagnare fresco acidita delicato spuma Rifermentato bottiglia sboccare presentare leggero strato sedimento fondo bottiglia aggiungere profondita sapore Sorelle Bronca Glera Bianco italiano
2,22.0, Sud Italia,aromi ginestra spagnolo caprifoglio frutta esotico trasferire palato rotondo nota goccia pesca giallo limone candito chiudere finale sapore mandore amaro Capitani Fiano Bianco italiano
3,70.0, Piemonte,aromi bacca buccia rosso cuoio sottobosco guidare naso palato sapido solido offrire ciliegia rosso chiodo garofano macinato tabacco tannino deciso acidita brillante Bere 2023 2030 Villadoria Nebbiolo
3,100.0, Toscana,bicchiere emergere aromio sottile ricordare canfora terra bruciato cuoio Rotondo succoso palato immediato offrire confettura lampone nocciolo chicco caffe tostato incorniciare tannino compatto levigare 2025 camigliano Sangiovese
3,70.0, Toscana,aromi quercio sottobosco cocco erbo balsamico frantumato fuoriescere bicchiere agile snello palato offre ciliegia seccare caffe espresso pizzico anice stellare tannino tesi grana Bere 2022 2027 Ridolfi Sangiovese
1,55.0, Lombardia,realizzato interamente Pinot Nero vivace spumante aprire aromio brioca frutto Bosco mela rosso croccante aromio passare palato vibrante nota mandarino acidita sapido risollere finale accenno nocciolo segnalare chiusura majolini Pinot Nero Pinot Noir
3,13.0, Toscana,naso vino emergere aromio terra bruciato tartufo frutta buccia scuro palato diretto offrire sapore ribes nero cedro vaniglia tannino rotondo Bevi presto Duca Saragnano Miscele Rosse Miscele Rosse
3,41.0, Toscana,Troverai intrigante aromio terroso terra bruciato sottobosco cuoio prugna maturo soffio selvaggina rosso strutturato corposo palato riflettere naso evocare amarena essiccato mirtillo rosso liquirizia nota selvatico accanto tannino grana Ruffino Miscele Rosse Miscele Rosse
3,50.0, Sicilia e Sardegna,aromi rovere francese cocco canfora guidare naso Riflettendo naso palato teso offrire ciliegia essiccato prugnare seccare spezie guidare quercia contrappongere tannino granuloso lasciare finale astringente ricchezza frutto resistere quercia Fattorie Romeo castello Nerello Mascalese Rosso italiano
3,85.0, Toscana,miscela Malbec Merlot Cabernet Sauvignon presentare aromi frutto Bosco buccia scuro sottobosco cedro palato denso offrire rovere tostato confettura ribes nero liquirizia contrapposto tannino decisi astringenti Noterai calore alcool evidente Bere 2025 Tenuta Cieli Miscele Rosse Miscele Rosse
3,30.0, Piemonte,aromi terra bruciato frutta maturo buccia nero spezie cucina aprire strada vino corposo palato deciso offrire amarena essiccato moka liquiriziare tannino grana Bere 2022 Viberti Barbera
3,105.0, Toscana,aromi violetta terra bruciato erbo secca spezie scure prendere forma bicchiere palato corposo offrire ciliegia selvatico lampone anice stellare pepe macinato accenno scorza arancia tannino decidere grana Bere 2018 2023 Villa Poggio Salvi Sangiovese
3,100.0, Toscana,bicchiere prendere forma aromi sottobosco fragranto fiore blu rovere francese prugnare cotta palato elegante agile tannino tesi grana accompagnare ciliegia seccare liquirizia vaniglia cocco scorza arancia finire nota espresso Bere 2022 2027 Felsina Sangiovese
3,85.0, Piemonte,aromi bacca maturo buccia nero chiodo garofano pepe macinato mescolano fragranto fiore blu soffio pane tostare concentrato sapido palato corposo elargire confettura more marasca maturo spezie esotico tannino vellutare conferire finezza fresco acidita mantenere leggero piede braida Giacomo Bologna Barbera
3,55.0, Toscana,aprire aromio suggerire cuoio tabacco sottobosco noto balsamica canfora palato avvolgente offrire amarena secco prugna seccare mento secca liquiriziare tannino granuloso afferrare finale Grappolo Sangiovese
1,15.0, Centro Italia,aromi vinoso uva fondere soffio fiore campo divertente spumante Vivace rinfrescante palato sapido offrire succoso ciliegia rosso fragola pizzico agrumo finale secco fresco Villa Corlo Lambrusco Sorbara Rosso italiano
3,125.0, Toscana,aromi canfora quercio cocco formare naso sentore fiore blu prugna seccare selvaggina nota prugna secca continuare palato austero deciso liquirizia olivo nero tannino granuloso strettamente avvolto lasciare chiusura aderente Donatella Cinelli Colombini Sangiovese
3,13.0, Centro Italia,aromi Dr Pepper venatura legno fresco caldere spezie forno cavalcano nucleo ciliegia maturo rosso trascorrere mese botte rovere sloveno tono dolce quercia piano palato aromio frutto Bosco emergere meta palato cornice tannino amare conferire tocco aspro Talamonti Montepulciano Rosso italiano
0,17.0, Centro Italia,colore rosso ciliegia intenso cerasuolo tradizionale offrire palato ricco sapore frutto Bosco rosso scuro esaltare brillante acidita delicato cornice tannino peso medio mostrare peso resistere divertimento mese freddo Novaripa Montepulciano Rosso italiano
3,150.0, Piemonte,combinare struttura eleganza vino avvincente aprire delizioso aromio mento schiacciata iris frutto Bosco spezie scure giovane delizioso caratterizzare succoso amarena composto lampone aniceo stellare chiodo garofano macinato contrappongere tannino deciso grana Bere 2025 2037 Mirafiore Nebbiolo
2,20.0, Sicilia e Sardegna,aromio mela fiore giallo brezza marina aprire strada palato luminoso elegante mostrare limone lima noce accanto vibrante acidita vena minerale sottolineare sapore sapido Bevi o tieni o maggiore complessita Cusumano Grillo Bianco italiano
3,22.0, Toscana,miscela Sangiovese Merlot offrire aromio cedro bacca scure spezie forno palato lineare evocare prugna nero maturo chiodo garofano salvia essiccare accanto tannino decisi Fattoria Montepescini Miscele Rosse Miscele Rosse
3,25.0, Sicilia e Sardegna,aromi evocare sottobosco erba selvatico cocco rovere grezzo guidare naso Riflettendo aromio palato stretto lineare offrire caffe espresso nocciolere tostato spezia esotico ciliegia essiccare tannino asciutto granuloso lasciare finale astringente Firriato Miscele Rosse Miscele Rosse
2,12.0, Sicilia e Sardegna,aromio suggerire buccia arancia maturo fiore primavera pressare palato semplice snello vigoroso acidita accompagnare buccia mela giallo matura scorza limone feudo Solaria Grillo Bianco italiano
3,13.0, Centro Italia,aromi riservato prugna rosso mora spezie calde trasferire palato medio corpo lucentezza chiodo garofano cannello maschera frutto acidita brillante tannino delicato avvolgento prestare sostegno cascina colle Montepulciano Rosso italiano
3,150.0, Toscana,spezie esotico pane tostare mento tritata rovere francese aromio bacca buccia nero seguire palato lineare elegante ciliegia selvatico liquirizia giovane austero equilibrato tannino grana vibrante acidita rilassare sviluppare completamente Bere 2019 2033 Volpaia Sangiovese
2,30.0, Centro Italia,aromio rovere butterscotch vino trasmettere palato corposo nota caffe albicoccare secca ananas secco calore alcol segnare Bere presto catturare restante ricchezza frutta monte Schiavo Verdicchio Bianco italiano
3,35.0, Toscana,calice emergere aromio frutta buccia nero terra bruciare noto balsamico palato deciso offrire amarena essiccato chiodo garofano tabacco tannino levigato Bere 2025 Poggio Stenti Sangiovese
2,16.0, Italia nord-orientale,fragranti aromio fiore primaverile mela verde agrumo guidare naso Pinot Bianco luminoso fragrante Riflettendo naso palato sapido distribuire pera cremoso limone succoso pizzico mandore bianco finale pulito rinfrescante Tiefenbrunner Pinot Bianco Pinot Blanc
0,20.0, Sud Italia,delizioso rosato sud Italia produrre uvo autoctona Aglianico vantare grazioso aromio floreale fruttato fiore pesco fragola palato luminoso offrire fragola lampone acidita minerale croccante finale pulito rinfrescante Mastroberardino Aglianico Rosso italiano
1,18.0, Veneto,aromio tenui suggeriscere fieno resina palato dolce bollicine vivaci accompagnare pesca bianco matura noto candire finale amaro medicinale vigna Roda Glera Bianco italiano
3,50.0, Piemonte,calice emergere aromio frutto Bosco bacca nero sottobosco eucalipto palato concentrato mostrare Ribes nero chiodo garofano moka accanto tannino grana Bere 2023 pico Maccario Barbera
3,150.0, Toscana,aromi cuoio canfora prugnare macerare spezie esotico fondere nota violetta palato concentrato fortemente strutturare mostra mirtillo rosso essiccato estrarre amarena tabacco esprimere incorniciare tannine deciso grana Bere 2023 2030 talento Sangiovese
2,18.0, Veneto,aromi mela Granny Smith matura frutta esotico condurre sapore cremoso albicocca cera ape pizzico ananas delizioso bianco acidita appena sufficiente bilancia ricco sapore Stefanini Garganega Bianco italiano
3,340.0, Veneto,amarena essiccato spezia esotico aromio dolce tabacco pipa guidare naso vino maturo palato liscio offrire uva passa prugna seccare cannella anice stellare tannino levigato Villa Spinosa Miscele Rosse Miscele Rosse
1,36.0, Veneto,prosecco Superiore mostrare profondita eleganza freschezza tipico denominazione aprire sentore delicato seducente fiore campo primaverile frutta nocciolo bianco carnosa erba selvatico soffio lievito pasta pane palato secco lineare spuma setoso accompagnare mela giallo perare pesca bianco accanto nota mandore bianco pizzico zenzero Nino Franco Glera Bianco italiano
2,37.0, Sicilia e Sardegna,affinato barrique Chardonnay siciliano dominare legno aprire aromio estratto quercia pane tostare vaniglia butterscotch trasferire palato caldo calde noto goccia limone buccia mela giallo noce Tenuta Rapitala Chardonnay
2,26.0, Sud Italia,naso timido lasciare trasparire palato emergere nota scorza agrume pesca acerbo pizzico pietrisco acidita vivace conferire finale piccante Montesole Fiano Bianco italiano
3,29.0, Toscana,Ciliegiolo aprire aromio evocare bacca rosso sottobosco cedro palato sapido offrire lampone schiacciato aniceo stellare pepe bianco Bere 2022 quercia Poggio Ciliegiolo Bianco italiano
1,24.0, Centro Italia,seducente profumo fiore blu prugna guidare naso vino palato morbido vibrante offrire sapore mora maturo ciliegia marasco acidita brillante fornire cornice Villa Corlo Lambrusco Grasparossa Rosso italiano
3,133.0, Sicilia e Sardegna,prodotto quantita estremamente limitato splendido vino vantare finezza supremo aprere seducenti sentore frutto Bosco rosa pietra focaio macchia mediterraneo unico vigneto sopravvissere colata lavico 1981 sommerso Bocca d Orzo cru celebrare Etna palato vantare eleganza struttura eteree offrere ciliegia rosso melograre aniceo stellare finale minerale salare tannino flessuoso levigato fresco acidita conferire equilibrio impeccabile Bere 2034 tenuta Terre Nere Nerello Mascalese Rosso italiano
2,27.0, Sud Italia,delicato sfumatura oro rosare bicchiere bianco contatto pelle offrire tone tranquillo fiore fieno pesca oolong trama avvincente morbido tannica incorniciare palato piacevolmente carnoso Benvenuto Zibibbo Muscat
1,17.0, Veneto,aromi mela verde fiore bianco primaverile guidare naso palato vivace offrire perare Bosc scorza limone acidita croccante bollicine acciaio Botter Glera Bianco italiano
2,19.0, Italia Altro,profumi ginestra perare ribes bianco guidare naso prodotto uva rosso Nerello Mascalese vinificato vino bianco palato sapido offrire mela giallo scorza limone erba mediterraneo brillante acidita nota minerale riempie finale terrazze Etna Nerello Mascalese Rosso italiano
3,33.0, Centro Italia,Prugna nero spezie forno aromio cedro aprire strada palato deciso medio corpo nota moka rovere tostato sottolineare confettura more tannine decisi fornire supporto Bere 2020 Battistini Sangiovese
1,11.0, Italia nord-orientale,colore oro aromio pane frumento mela Golden Delicious sacco pesca fresco mela mandarino palato creare piacevole profilo aromatico finale tostare travolgente solido roccia importato Prestige Wine Imports Corp Rotari Miscela frizzante Frizzante
2,15.0, Sicilia e Sardegna,prodotto vitigno autoctere Nuragus presentare delicato aromio macchia mediterraneo erba selvatico agrumo palato croccante lineare brillante acidita accompagnare limo pesca bianco accenno pompelmo pala Nuragus Bianco italiano
3,13.0, Sud Italia,tono caldo caffe salmerino pimento fondere ricco nota frutta scuro naso palato pesante quercia frutta riempire Tagaro Miscele Rosse Miscele Rosse
2,41.0, Italia nord-orientale,aromi rosa bianco frutta nocciolo giallo erba alpina agrumo Modellano bello naso vibrante lineare palato sapido presentare pompelmo succoso albicocca maturo goccia limone nota minerale ricordare guscio ostrica brillante acidita mantenere energico Nals Margreid Riesling
2,17.0, Sicilia e Sardegna,Luminoso succoso aprire aromio inebriante fragranto fiore bianco agrumo frutta maturo Rispecchiando naso palato fresco donare mela maturo perare Bartlett scorzare nettarina accanto nota macchia mediterraneo donnafugata Miscela Bianca
2,17.0, Toscana,sapore limone lime supportare mandorla tostato palla rimbalzante macchina quarto naso pecorino produrre uva biologica palato emergere nota cremoso avvolgento limone noce tostato deliziosamente ricco cagliare limone spolverato scaglia mandorle Valentina Pecorino Bianco italiano
0,19.0, Toscana,delicatamente profumato offrire leggero aromio frutto bacca rosso soffio viola pressata palato fresco semplice offrire amarena pompelmo rosa pizzico scorza nettarina candito Collemassari Miscele Rosse Miscele Rosse
3,68.0, Toscana,aromi canfora rovere francese fiore blu guidare naso palato denso medio corpo offrire sensazione guidare legno cocco vaniglia esprimere prugna maturo tannino grana fornire supporto Bere 2024 San Felice Sangiovese
3,19.0, Sud Italia,aromio naso ricordare bere Coca Cola ciliegia vaniglia sedere marciapiede bagnato calore giovanile caratteristico distintiva espressione uva Aglianico accessibile palato biscotto cioccolato ciliegia accenno scorza arancia prolungo sensazione incontro rilassato informale acido prominente assicurare vivacita finale Vigneti Vulture Aglianico Rosso italiano
3,40.0, Sicilia e Sardegna,Sottobosco terra bruciato erba grigliato aromio spezia spinte quercia venire piano bacca maturo buccia scuro succoso palato medio corpo offrire cassis prugna maturo pane tostare anice stellare incorniciare tannino tendere grana donnafugata Miscele Rosse Miscele Rosse
3,66.0, Piemonte,cuoio rosa pressare violettare spezie forno erba tritato aromio troverai Barolo manuale Deciso carico finezza palato offrire nota ciliegia rosso composto fragole cannella chiodo garofare sfondo tannino giovanile austero brillante acidita finale permanere nota liquirizia fiorire completo Bere 2023 2033 Francesco Rinaldi Nebbiolo
2,26.0, Toscana,bicchiere prendere forma sottile aromio suggeriscono rovere tostato acacia pompelmo palato vivace mela giallo mandore amara pizzico scorza limone contrappongere vibrante acidita Panizzi Vernaccia Bianco italiano
2,16.0, Veneto,aromio fiore primaverile frutta frutteto centro bianco semplice palato luminoso mostrare scorza mela perare agrumo acidita croccante Roeno Pinot Grigio
1,25.0, Piemonte,realizzato interamente Pinot Nero spumante vibrante concentrato aromio seducento bacca rosso violettare erba botanico Secco sapido palato sapido offrire fragola succoso melogrere spezie forno brillante acidita elegante perlage donare finezza Gancia Pinot Nero Pinot Noir
1,50.0, Lombardia,Biancospino frutta frutteto sentore lievito crosta pane modellano naso palato vivace perlage accompagnare buccia mela giallo maturo noce amara punta miele Sparviere Chardonnay
3,75.0, Piemonte,aromi spezie esotico frutto Bosco fiore blu rovere francese fondere rosso luminoso delizioso palato luminoso strutturato offrire ciliegia succulento lampone schiacciato liquirizia vaniglia tannino levigato elegante conferire consistenza irresistibilmente morbido brillante acidita conferire equilibrio Bere 2019 2033 Mauro Veglio Nebbiolo
2,30.0, Lombardia,Accattivanti delicare profume fiore primaverile frutta nocciolo bianco agrumo erba botanico diffondono bicchiere Rotondo sapido palato offrire melone maturo goccia limone candito nocciolo accenno seme finocchio acidita piccante ravvivare ricco sapore Tenuta Roveglia Turbiana Bianco italiano
1,17.0, Veneto,aromi gelsomino frutta bianco frutteto guidare naso schietto spumante palato luminoso offrire mela verde croccante Kiwi pesca bianco accompagnare mousse spumoso Raphael Bo Glera Bianco italiano
2,11.0, Centro Italia,affascinante vino aprire seducente profumo floreale ginestra spagnolo biancospino palato offrire sapore pesca succoso scorzare limone sapido salinita ricordare mare abbinalo pasta condito salsa vongola Cantina Ri ca Verdicchio Bianco italiano
3,60.0, Piemonte,aprire aromio terroso funky richiamare cuoio terra lavorato tartufo soffio selvaggina palato giovanile austero offrire amarena essiccato spezie forno erbo tritare tannino grana Bere 2020 2028 Grimaldi Bruna Nebbiolo
3,44.0, Toscana,aromi bacca scure maturo spezie cucina rovere tostato aprire strada miscela Cabernet Sauvignon Merlot Cabernet Franc Petit Verdot palato denso offrire prugna nero maturo moka vaniglia tannine levigato fornire supporto agile Bere 2024 campo Sughera Miscele Rosse Miscele Rosse
3,86.0, Toscana,aromi rovere francese cuoio espresso mescolano sentore prugna speziare palato deciso presentare ciliegia secco liquirizia tabacco incorniciare tannino fitto grana chiudere nota chicco caffe Bere 2024 2028 Volpaia Sangiovese
1,45.0, Lombardia,aromi inebriante fiore bianco primaverile frutta nocciolo bianco crosta pane formare naso invitante spumante elegante concentrato realizzato Chardonnay Pinot Nero palato lineare asciutto offrire mela giallo matura pesca bianco goccia limone zuccherare perlage setoso piccolo bollicine continuo fresco acidita mantenere equilibrato assolutamente delizioso Fratelli Berlucchi Miscela frizzante Frizzante
3,165.0, Sud Italia,miscela Montepulciano Sangiovese offrire delicato naso chiodo garofano mento verde selvaggina foglia caduto acidita piccante guidare palato bacca rosso aspre sprazze erba costruire attorno leggero cornice tannine flessibile Campi Valerio Miscele Rosse Miscele Rosse
3,55.0, Toscana,Merlot aprire aromio tenui cedro tabacco soffio frutta buccia nero palato denso evocare prugna seccare rovere tostato salvia essiccare accanto tannino decisi astringenti castello Bossi Merlot
3,50.0, Toscana,aromi quercia terra bruciare canfora formare naso sentore legno sandalo violetto palato lineare medio corpo mostrare ciliegia seccare chicco caffe liquirizia incorniciare tannino fitto grana concede tannine decidere o rilassare beve catturare frutto rimanente Bere 2024 Emma Sangiovese
1,23.0, Lombardia,Vibrante sapido aromio frutta nocciolo giallo agrumo soffio crosta pane brillante succoso mela golden pesca goccia limone accanto fresco acidita vivace perlage Travaglino Miscela frizzante Frizzante
2,24.0, Italia nord-orientale,profume irresistibile fiore bianco primaverile frutta nocciolo soffio noce intrecciare miscela Friulano Chardonnay Sauvignon Pinot Grigio palato vibrante offrire mela giallo scorza arancia mandore minerale acidita piccante Zuani Miscela Bianca
3,30.0, Toscana,aprire aromio sommesso suggerire macchia mediterraneo fiore blu terra bruciato aromio seguire palato teso anice stellato ciliegia essiccato tannino flessuosi offrire supporto Riflettendo annata torrido frutto stare iniziare sbiadire beve presto ornellaia Miscele Rosse Miscele Rosse
3,49.0, Piemonte,calice emergere aromio cedro moka soffio frutta scuro palato stretto offrire amarena vaniglia pane tostare accanto tannino rocare astringenti Bere 2022 Pelissero Nebbiolo
2,14.0, Piemonte,naso timido tradire palato vivace informale suggerire mela limone acidita vivace chiusura mandore amaro Araldica Cortese Bianco italiano
3,62.0, Toscana,aromi sottobosco quercio tostare canfora mescolano spezie scure Sangiovese 100 avvolgente elegantemente strutturato palato sapido offrire amarena maturo composto lampone moka liquirizia incorniciare tannino grana fresco acidita mantenere equilibrato Bere 2025 2030 Felsina Sangiovese
2,25.0, Piemonte,naso caratterizzare aromio fiore giallo primaverile eucalipe to erba selvatico palato concentrato offrire nota mela giallo nocciolo miele accanto brillante acidita chiusura minerale broglia Timorasso Bianco italiano
2,28.0, Italia nord-orientale,realizzato miscela unico Wanderbara Vernaza Veltliner Rosato nosiola uguale fragranza fiore bianco cera ape frutto bianco palato rotondo offrire pera maturo mela giallo chiodo garofare accanto brillante acidita casata Monfort Miscela Bianca
2,27.0, Italia nord-orientale,aromi nocciola cedro frutta nocciolo bianco formare naso sentore rovere francese palato lineare elegantemente strutturato sensazione butterscotch cocco noce tostato circondare mela giallo matura accenno ananas acidita piccante mantenere equilibrare elena Walch Pinot Bianco Pinot Blanc
1,32.0, Veneto,agrumato minerale spumante incontaminato filante presentare aromi fiore giallo primaverile frutta nocciolo bianco cucchiaiata mandore mielato palato secco energico perlage elegante persistente fresco acidita accompagnare mela Golden Delicious limone Meyer vena minerale salino donare profondita finale concentrazione finezza Fongaro Durella Bianco italiano
3,40.0, Centro Italia,profondamente colorare punto violare aprire aromio rovere francese cuoio palato dominare rovere caratterizzare cocco chicco caffe crudo vaniglia appena accenno prugna cotta Manca ricchezza frutta resistere quercia tannino deciso stridenti lasciare finale estremamente astringente Drei Dona Tenuta Palazza Sangiovese
3,15.0, Sicilia e Sardegna,brillante Nero Avola offrire succoso frutto bacca rosso macchia mediterraneo pepe nero trasferire palato sapido tannino levigato gustare giovane beve presto MandraRossa Nero Avola Rosso italiano
1,22.0, Veneto,aromi fragranto fiore primaverile soffio pera emergere vivace spumante palato tonificante mostrare mela renetto agrumo acidita frizzante bollicine tonificante Soligo Glera Bianco italiano
3,85.0, Toscana,fiore blu frutto Bosco profumato spezia dolce soffio quercio francese aromio emergere bicchiere Vivace raffinato palato sapido distribuire succoso ciliegia selvatico lampone schiacciato spezia guidare rovere acidita brillante tannine integrare giovane verve equilibrare Concedi sacco sviluppare completamente Bere 2022 2034 isola Olena Sangiovese
1,25.0, Italia Altro,elegante miscela Pinot Nero Nerello Mascalese luminoso spumante offrire seducente profume fragola lampone soffio crema pasticcera trasferire palato vibrante pizzico erba mediterraneo persistente rinfrescante perlage raffinato terrazze Etna Miscela frizzante Frizzante
3,145.0, Sicilia e Sardegna,aromi anice stellato canfora terra lavorato cuoio mescolano sentore viola rosso profumato sorprendente produrre interamente Nerello Mascalese palato elegantemente strutturato mostra tensione giovanile offrire nota liquirizia pepe bianco accentuano nucleo ciliegia rosso arancia rosso ferro arrugginito indugiare finale tannino tesi raffinato acidita vivace mantengere equilibrato Bere 2022 2030 Graci Nerello Mascalese Rosso italiano
1,45.0, Italia nord-orientale,naso delicato ricordare frutta frutteto sentore crosta pane palato luminoso offrire pesca bianco pompelmo sentore scorza arancia candire zenzero accanto morbido perlage Altemasi Miscela frizzante Frizzante
1,32.0, Italia nord-orientale,aromi scorza nettarina candito camomilla pasta pane soffio timo guidare naso palato rotondo maturo offrire mela Golden nocciolo pizzico crosta pane perlage morbido Pisoni Chardonnay
1,60.0, Lombardia,crosta pane frutta maturo frutteto ginestrare spagnolo aromio miele acacia seguire elegante palato maturo cremoso mela giallo scorza limone mandore tostato Vanta complessita spumante invecchiare acidita giovane fresco conferire energia freschezza sofofe mousse conferire finezza anticare Fratta Miscela frizzante Frizzante
3,20.0, Toscana,aromi sedano minestrone terra bruciato mescolano sentore cuoio usato palato offrire amarena essiccato pepe macinato selvagginare tannino polveroso fugace lasciare finale brusco secco vignaioli Morellino Scansano Miscele Rosse Miscele Rosse
2,9.0, Sicilia e Sardegna,aromi scorza agrumo melone melato trasferire palato leggero limone pizzico brezza marina acidita piccante esaltare sapore succoso Cantine Ermes Grillo Bianco italiano
3,50.0, Veneto,aprire aromio prugna cotta spezia esotico terra bruciato soffio smalto Morbido denso palato gommoso distribuire estratto mora ciliegia marinare spirito chiodo garofare tannino grana Guerrieri Rizzardi Miscele Rosse Miscele Rosse
3,65.0, Piemonte,aromi violetta tabacco pipa frutto Bosco legno sandalo formare bouquet seducente lineare radioso offrire mirtillo rosso ciliegia rosso spezie dolce aniceo stellare erba tritato tannino deciso grana fornire cornice Bere 2023 2030 Sottimano Nebbiolo
3,30.0, Sicilia e Sardegna,rosso terroso aprire aromio cuoio terra coltivato frutta maturo buccia nero soffio aia aromio trasferire palato succoso ciliegia Marasca maturo oliva nero schiacciato spezio scure fascino rustico morbido sapido pala Bovale Rosso italiano
3,62.0, Piemonte,fragranti fiore blu spezia esotico nota tostato aromio mentolo mescolano sentore torta frutta corposo concentrato palato distribuire amarena carnoso prugna macerare cocco ricoperto cioccolato tannino avvolgento vellutare finale secco salare Paolo Scavino Nebbiolo
3,21.0, Piemonte,scarpa tenuta storico tradizionale indipendentemente epoca attenere valore fondamentale tradizione Barbera esaltare caratteristica chiave uva Italia naso perfetto combinazione nota frutta rosso blu nero mescolare tocco chiodo garofano saporito erba essiccato alloro palato ripropone sapore naso acidita vivace venire acquolina bocca buono vecchio scuola Scarpa Barbera
1,30.0, Veneto,calice emergere aromio ricordare glicine frutta tropicale palato vivace acidita vibrante vivaci bollicine acciaio accompagnare pesca bianco maturo frutto passione nota dolciario colle 1978 Glera Bianco italiano
0,14.0, Sud Italia,delicato rosato offrire naso aromio basilico fresco melone sapore cremoso melone palato ciliegia bianco piccante pompelmo sollevare concentrazione leggero mostrare sfumatura delizioso textura pietra polvere finale Poderi Agostino Rosato Rose
3,35.0, Centro Italia,naso denso frutta rosso nero umido portare lucentezza spezie resina tagliente denso tatto acidita aspra tannino granuloso sottolineare tono bacca ultraaspre Jasci Marchesani Montepulciano Rosso italiano
3,45.0, Toscana,aromi sottobosco fiore blu cuoio tabacco pipa modellano naso palato deciso giovanilemente austero caratterizzare ciliegia marasca scorzare arancia liquirizia erba botanico incorniciare tannino fitto grana afferrare finale acidita vibrante fornire equilibrio bisogno Bere 2025 2033 Istine Sangiovese
3,50.0, Sicilia e Sardegna,bicchiere compaiire aromio terra bruciato salamoia Marina rovere francese stretto austero palato verticale presentare arancia rosso liquirizia chicco caffe tostato salvia polvere finale guscio ostrica tannino granuloso lasciare finale secco astringente Monteleone Miscele Rosse Miscele Rosse
